-50,15.66133068,15.93420816,16.21118649,16.49205091,16.77416333,17.05906115,17.33890915,17.62074454,17.89821905,18.1754445,18.45520255,18.74151176,19.0281428,19.30541095,19.58327045,19.86925524,20.13862593,20.4196175,20.69954496,20.97950035,21.25777008,21.52791853,21.7978232,22.0693861,22.33934185,22.60812261,22.87267303,23.14216936,23.41035117,23.66496359,23.9258586,24.18614282,24.43740341,24.68275303,24.93556677,25.18685248,25.42929177,25.67519168,25.91659039,26.15127438,26.38357638,26.61235006,26.83956681,27.05970426,27.2790952,27.50045616,27.71085937,27.92387583,28.13204397,28.33260581,28.5347874,28.7274873,28.91673876,29.10234025,29.28674178,29.46522146,29.63588477,29.80833072,29.97588768,30.13804574,30.29800843,30.44933008,30.6029934,30.7443153,30.88478951,31.01849205,31.14697653,31.27284504,31.39218179,31.50697632,31.62357504,31.72463219,31.82717792,31.92109842,32.01038701,32.0962094,32.17590351,32.25364011,32.32579459,32.3880453,32.44502929,32.50657057,32.55844612,32.60473332,32.64198681,32.67755094,32.70492552,32.72913671,32.74742883,32.75990323,32.76743793,32.76993825,32.76749298,32.76007003,32.74676344,32.72762507,32.70359232,32.6746329,32.6415301,32.59730548,32.54539679,32.49716795,32.49716795,32.44447854,32.3866978,32.31354528,32.24592863,32.1688857,32.08878208,32.00275457,31.91064132,31.81579057,31.71424559,31.60479119,31.49301006,31.3793142,31.25522871,31.13270792,31.0011763,30.86120909,30.72217206,30.57556615,30.42243288,30.26745788,30.10849,29.94310678,29.77766964,29.60542438,29.42909473,29.24565664,29.06484948,28.87575034,28.6830777,28.48514943,28.28344681,28.07448459,27.8668728,27.65229951,27.43702021,27.21633751,26.99633902,26.76948751,26.54030867,26.30791878,26.0725679,25.83049181,25.58508752,25.34592837,25.09121666,24.84281686,24.59354809,24.33622219,24.07862272,23.82037964,23.55882009,23.28900259,23.01981728,22.75082504,22.48722567,22.21402123,21.93967876,21.66836815,21.38619689,21.10701628,20.82565237,20.54373763,20.26771722,19.99156338,19.70398004,19.4271987,19.14239308,18.84787046,18.56659993,18.28403178,17.9966172,17.71691502,17.43714675,17.14129572,16.86333456,16.57898177,16.2930796,16.01695225,15.73880898
-50.2,15.56561934,15.83870181,16.11503903,16.39799339,16.68083777,16.9584507,17.24484871,17.52575908,17.80236955,18.08569848,18.36849877,18.64681489,18.93797092,19.21801264,19.49475122,19.78121664,20.0552603,20.33230662,20.61525756,20.89244777,21.17112175,21.44763073,21.71570065,21.98986633,22.26115896,22.52806866,22.79667209,23.06568105,23.33105756,23.59134985,23.8516574,24.11325889,24.36634705,24.61226414,24.86684703,25.11800728,25.36038036,25.60543778,25.84872282,26.08751322,26.31780718,26.54805455,26.77875504,26.99900666,27.21799028,27.44085055,27.65418263,27.86485473,28.07643384,28.27712242,28.47997355,28.67255145,28.86491308,29.05671034,29.23473996,29.41516087,29.58920616,29.75977562,29.92911766,30.09247537,30.24864778,30.40794604,30.55767132,30.70190627,30.84438397,30.97629164,31.10477203,31.23155719,31.34876214,31.47281494,31.58421497,31.68839373,31.78807428,31.88589052,31.9728001,32.05924116,32.13664769,32.22087269,32.28947802,32.3522967,32.41028128,32.47660703,32.52655818,32.57096352,32.6103332,32.64280154,32.67113721,32.69539354,32.71869884,32.73122502,32.7387496,32.74126918,32.73878124,32.7288222,32.71209009,32.69374271,32.67038345,32.64284371,32.60647264,32.56734235,32.51671464,32.46171998,32.46171998,32.40825439,32.35085019,32.27944893,32.20675012,32.13361349,32.05142843,31.9674395,31.87239973,31.77861029,31.67854212,31.56554476,31.45038558,31.33650604,31.21259451,31.08921124,30.95995564,30.81958835,30.68084246,30.52676492,30.37742502,30.21932586,30.06179283,29.8947462,29.72645679,29.55373921,29.37985072,29.19563089,29.01144962,28.82076915,28.62726159,28.42889153,28.22475136,28.01998859,27.80687044,27.59402901,27.37554697,27.15613679,26.93524785,26.70588878,26.47508544,26.24212872,26.00611237,25.76343501,25.51666594,25.27327898,25.01811149,24.77230307,24.5218131,24.2606528,24.00261122,23.74565421,23.47878808,23.21037634,22.93924922,22.67105363,22.40368179,22.12985134,21.85801815,21.58449544,21.30315644,21.02568116,20.73994331,20.45650582,20.18178904,19.89911378,19.61342155,19.33758795,19.05032007,18.75683047,18.47474017,18.19241059,17.90657776,17.62238685,17.34145067,17.04757428,16.76711013,16.48279363,16.19953074,15.92052846,15.63867938
-50.4,15.46718038,15.74365824,16.02063742,16.30499828,16.58503232,16.86132028,17.15241121,17.43254898,17.71162599,17.99414025,18.2740938,18.55242557,18.84811155,19.13295376,19.40539697,19.69259742,19.97047828,20.24349844,20.52759972,20.80937751,21.0858142,21.3635188,21.63617261,21.91005805,22.18008114,22.45052186,22.71793653,22.98624182,23.25540367,23.51798775,23.77633241,24.03969522,24.29692768,24.5442708,24.79381249,25.04946473,25.2968384,25.54006072,25.78234578,26.02181213,26.25087486,26.48349181,26.71523396,26.93770277,27.15622222,27.38213163,27.59683196,27.80785662,28.01909001,28.22484983,28.42419183,28.61947329,28.81060086,29.0058738,29.1835449,29.36483114,29.53758638,29.7128107,29.88103827,30.04748166,30.20201322,30.36075929,30.51400882,30.66220068,30.80228389,30.93351705,31.06571194,31.18780371,31.31155777,31.43502462,31.54472551,31.64975157,31.75159091,31.84761486,31.93723694,32.02137258,32.10487539,32.18119318,32.25107767,32.31498844,32.38441371,32.4414964,32.49149828,32.53787006,32.57793942,32.61313004,32.64140166,32.66614656,32.68384666,32.69641464,32.70395484,32.70646387,32.70393919,32.69627041,32.68282101,32.66390571,32.64053183,32.60787051,32.57513943,32.53124465,32.48832704,32.42828798,32.42828798,32.37102249,32.31169104,32.24683112,32.17090711,32.09588139,32.01498863,31.92835623,31.83589085,31.74155036,31.63657256,31.52856287,31.40624357,31.29349673,31.17226166,31.04658017,30.91827788,30.77528133,30.63435711,30.48048783,30.33046133,30.17436159,30.01339672,29.84535242,29.67582839,29.50150451,29.32784684,29.1451149,28.9568128,28.76555589,28.57421888,28.37214819,28.16598772,27.96065139,27.74648015,27.52836483,27.31324626,27.09312203,26.87113257,26.64014935,26.41089277,26.17817158,25.9372905,25.69572797,25.45135169,25.20150505,24.94761452,24.70081238,24.44735996,24.18444402,23.92819032,23.66625649,23.40221237,23.13152067,22.86095805,22.59027527,22.31962154,22.04654297,21.77571545,21.49903031,21.21961679,20.93662426,20.64957577,20.36996094,20.0947135,19.80892098,19.52555234,19.24393296,18.95712684,18.66901774,18.3825789,18.09764877,17.81651102,17.52795121,17.24191868,16.95289356,16.66912224,16.38263215,16.10001367,15.82625598,15.53397553
-50.6,15.36650535,15.65070467,15.92245628,16.20662813,16.48490299,16.76884671,17.05801242,17.3373829,17.62008751,17.90143168,18.18403675,18.46583317,18.75775419,19.04180242,19.31873401,19.60349895,19.88462098,20.15813167,20.44076229,20.72623443,21.00106343,21.2792793,21.55495197,21.8299089,22.09795155,22.37038486,22.63625779,22.90713723,23.17997619,23.44118961,23.70281893,23.96455771,24.22321326,24.47372588,24.7229369,24.97925272,25.22917038,25.47321907,25.71458301,25.95431422,26.18736017,26.41999547,26.65277981,26.87448416,27.09930847,27.31634602,27.53536167,27.74780153,27.96007119,28.16825008,28.36903955,28.56472182,28.75675318,28.95125573,29.13395861,29.31079832,29.48830903,29.66206067,29.83565064,29.99889501,30.15770958,30.31632032,30.46824503,30.61774023,30.7581145,30.89287472,31.02229624,31.14742265,31.26970333,31.39178734,31.5056014,31.61045003,31.71486941,31.80976149,31.89892482,31.98837178,32.06946909,32.14313541,32.21617892,32.28397817,32.34691903,32.40574348,32.45811898,32.50565347,32.54566909,32.57843915,32.60696441,32.63051944,32.65306819,32.66568851,32.67324914,32.67574664,32.67317848,32.66352938,32.64711966,32.62937391,32.60578146,32.57791716,32.54258102,32.49718162,32.45012464,32.39397761,32.39397761,32.34000077,32.2727105,32.20825201,32.13754452,32.05906871,31.97641889,31.89077267,31.80036545,31.69896925,31.60028108,31.48461591,31.36825359,31.25051492,31.13119948,31.00379709,30.87325265,30.73149341,30.58898963,30.43991309,30.28342683,30.12924387,29.96267237,29.79539546,29.62388881,29.4515014,29.27456448,29.08948683,28.90072794,28.7098244,28.51764412,28.31312154,28.11249015,27.90074674,27.68692106,27.46860668,27.2513734,27.02914556,26.80453941,26.5729924,26.34433523,26.11088949,25.86828804,25.62713538,25.38159154,25.12526896,24.87698213,24.62802888,24.3746677,24.10893872,23.85129774,23.58919717,23.32373624,23.0540484,22.7812427,22.50942017,22.23750538,21.96405992,21.69236166,21.41092581,21.13545905,20.85314722,20.56103813,20.28517277,20.00511894,19.71668217,19.43763442,19.15311168,18.85693948,18.5733288,18.28996069,18.00205495,17.71808892,17.43506317,17.14406365,16.85934766,16.5740176,16.28278516,16.00240371,15.72441987,15.42770873
-50.8,15.26142847,15.55438322,15.82615161,16.10828972,16.39359749,16.67440269,16.95778215,17.24499097,17.52774162,17.80691149,18.09296975,18.37824358,18.66253612,18.9553939,19.23199717,19.51004975,19.79720711,20.07441356,20.34929868,20.63528566,20.9199807,21.19678491,21.47351471,21.74903172,22.01507048,22.29165005,22.55863894,22.83067728,23.10222572,23.36811519,23.62701342,23.88402509,24.14957454,24.40264539,24.65273692,24.90421886,25.15833297,25.40609178,25.6467903,25.88680835,26.12474251,26.35913925,26.58610914,26.81370118,27.03810247,27.2560473,27.47897477,27.69487516,27.9037443,28.11204634,28.31167962,28.50971041,28.70526224,28.89589086,29.08514146,29.26012183,29.43962076,29.61167898,29.7863559,29.95012774,30.11304887,30.2718387,30.42197648,30.57374511,30.71283942,30.85249713,30.98012403,31.10695402,31.23168389,31.35107742,31.46461369,31.57409265,31.67498227,31.77104325,31.86326015,31.95167543,32.03141895,32.10892428,32.18254621,32.24645969,32.31347443,32.37433117,32.42456705,32.467639,32.50837997,32.54633287,32.57427841,32.5988053,32.61832037,32.63225387,32.63983244,32.64231882,32.63907644,32.63074224,32.61447162,32.59658237,32.57231809,32.53846622,32.50455861,32.46587131,32.4170942,32.35940874,32.35940874,32.30239706,32.24064857,32.16946342,32.10101989,32.02364294,31.93786472,31.85081057,31.76129573,31.66141572,31.55580384,31.44809349,31.32761743,31.20908122,31.08925071,30.95962115,30.82698031,30.68768248,30.54184876,30.3928377,30.23695342,30.08083721,29.91234976,29.74774779,29.57282712,29.40098953,29.21984542,29.03830924,28.84585738,28.65567214,28.45914256,28.25721294,28.05560063,27.84008867,27.62863547,27.4081424,27.18749566,26.9680427,26.74295299,26.50842498,26.27962916,26.03928752,25.79772066,25.55910935,25.30962568,25.05234901,24.80453824,24.55285121,24.30161873,24.03479038,23.77640796,23.51277004,23.24093935,22.9715141,22.7033646,22.42973434,22.15715329,21.8830413,21.60789885,21.32519856,21.051341,20.76159102,20.47645754,20.19956167,19.91568613,19.62421004,19.34763751,19.06128732,18.76734653,18.48042526,18.19594571,17.90822492,17.62656416,17.33860909,17.04773476,16.76107377,16.478459,16.18789395,15.90820139,15.62430224,15.32699125
-51,15.15697525,15.45452116,15.73178015,16.01059489,16.29844958,16.57973678,16.85823294,17.15153139,17.43654117,17.71431678,18.00183899,18.28455217,18.56951384,18.86157676,19.14429147,19.42085919,19.70987029,19.98815367,20.26233402,20.55104773,20.83821099,21.11387312,21.39128528,21.66730893,21.93748885,22.21109583,22.48020095,22.75412463,23.02383433,23.29271935,23.55167901,23.80745366,24.07711697,24.32944131,24.58304489,24.83228332,25.08653057,25.33821344,25.57915286,25.81836823,26.05854388,26.29491463,26.52287781,26.74875964,26.9762819,27.19540219,27.41779511,27.63527878,27.84564359,28.05776925,28.2546022,28.45528413,28.65450485,28.84354133,29.02963597,29.20997304,29.38914044,29.56089935,29.74025719,29.90203795,30.06795779,30.22705153,30.37699274,30.52875444,30.66651952,30.80619575,30.93832636,31.0637167,31.19536876,31.31122873,31.4230665,31.53397616,31.63472139,31.72901497,31.82599302,31.91587953,31.9974576,32.07408675,32.14330506,32.21185134,32.28332495,32.3376625,32.38793482,32.43319371,32.47325468,32.50932521,32.54058387,32.56363552,32.58828441,32.60470575,32.61230773,32.61478208,32.61208344,32.59511625,32.58086446,32.56013037,32.53458595,32.50340654,32.46996786,32.42951188,32.38312324,32.32895884,32.32895884,32.26356409,32.20263486,32.13879279,32.06331324,31.98654716,31.89827723,31.81086339,31.71991893,31.62019425,31.51283347,31.40739305,31.28963913,31.16786416,31.04450146,30.91392128,30.78061362,30.64363287,30.49462862,30.350885,30.18764021,30.03076213,29.86412287,29.69517315,29.5211863,29.34878519,29.16613948,28.98790828,28.78770978,28.5988625,28.40165585,28.20201494,27.99499538,27.77540672,27.56689922,27.3483741,27.12562485,26.90068485,26.67884026,26.44295586,26.21077014,25.97316754,25.72976521,25.48564659,25.23764933,24.98262196,24.73051796,24.47930914,24.22379351,23.96032529,23.69977147,23.43271208,23.16329652,22.89393262,22.62315779,22.34514798,22.0768606,21.79712711,21.52069008,21.24508225,20.96081857,20.6739553,20.38990768,20.11053169,19.8269886,19.53817864,19.25619454,18.96311124,18.67510428,18.3908265,18.1020405,17.81467582,17.52745202,17.24233253,16.95099182,16.66761342,16.38208459,16.08930571,15.81252958,15.51633154,15.23288724
-51.2,15.06412161,15.35181291,15.63830528,15.91051483,16.20028615,16.48288722,16.76534178,17.0550816,17.34186355,17.6229849,17.90971212,18.19617106,18.47854452,18.76933471,19.05374906,19.33599076,19.62030086,19.90137218,20.17881185,20.46078477,20.75115588,21.03033952,21.30610267,21.58321254,21.85710139,22.12259158,22.40103861,22.67269504,22.94492789,23.21399978,23.47756555,23.73388906,24.00232308,24.25627363,24.50814035,24.75648367,25.01632959,25.27044933,25.51210223,25.74978677,25.9914578,26.2294891,26.46091446,26.68388053,26.9150067,27.13536631,27.35783222,27.57541109,27.78641622,28.00067332,28.19915767,28.39855704,28.59792318,28.79128108,28.97757266,29.1563628,29.34298711,29.51155725,29.69065835,29.85346823,30.01895584,30.18090943,30.3300448,30.48141956,30.62119373,30.76264374,30.89542406,31.02142634,31.15474637,31.27086518,31.38182789,31.49231837,31.5930111,31.69254496,31.78642695,31.87803824,31.96214963,32.03675557,32.10779858,32.18286888,32.2479033,32.3044259,32.35416792,32.3994817,32.43798396,32.47580709,32.50767108,32.53081299,32.55101914,32.56681783,32.57448455,32.57692327,32.57383749,32.5610259,32.54792647,32.52976228,32.49822288,32.46977314,32.43550184,32.39511938,32.34963284,32.29637862,32.29637862,32.23188014,32.16530834,32.1010879,32.02708262,31.94809127,31.86001082,31.77123304,31.67791952,31.57999123,31.47360566,31.36729524,31.24966032,31.12323592,31.0007367,30.86817935,30.73430701,30.60019615,30.44817964,30.30353463,30.13818107,29.98318159,29.81615691,29.64428637,29.47063955,29.29469207,29.11488112,28.93194436,28.73460269,28.54413892,28.34594029,28.14419115,27.93562967,27.71759765,27.50664937,27.28417334,27.05979399,26.83871956,26.61434087,26.37752364,26.14149901,25.9060486,25.66174764,25.41739886,25.16625768,24.91225041,24.65713515,24.40608553,24.14251487,23.88402414,23.62471779,23.35441119,23.08348795,22.81121011,22.54169916,22.26473926,21.99430573,21.71341953,21.43257214,21.15982484,20.87218674,20.58112465,20.305387,20.02322789,19.73475549,19.44967128,19.16670282,18.86796017,18.58178387,18.29757417,18.00742992,17.72149075,17.4332709,17.14165752,16.85529854,16.56998633,16.27584368,15.99442911,15.71541768,15.41069992,15.13501262
-51.4,14.96694935,15.2446532,15.5427742,15.81884141,16.10247439,16.38919886,16.67099834,16.95804865,17.25068876,17.53154205,17.81629206,18.10494033,18.38742088,18.67355954,18.96547557,19.24584037,19.52848651,19.81378772,20.09543323,20.37371453,20.66633757,20.94851936,21.21892713,21.50169811,21.77774847,22.04246758,22.3207558,22.59618908,22.8684321,23.13750229,23.40275181,23.65942733,23.92509551,24.18649637,24.43611782,24.68704817,24.94592519,25.19995838,25.44423769,25.68314568,25.92375555,26.16545692,26.39590008,26.62219851,26.85197307,27.07238791,27.29745204,27.51388136,27.72793611,27.94218727,28.1456994,28.34171565,28.54144967,28.73739828,28.92518334,29.1042834,29.28820846,29.46174465,29.64051288,29.80632693,29.97614106,30.13211391,30.28958606,30.43517239,30.57590362,30.71946334,30.84970694,30.98106381,31.11255005,31.23089711,31.34179179,31.45109268,31.55300896,31.65177165,31.74524982,31.84125146,31.92188178,32.00147377,32.07376395,32.14992453,32.21340937,32.26977138,32.31874513,32.36252482,32.4083234,32.44272985,32.47103334,32.49467758,32.5127568,32.52924266,32.53884767,32.54130018,32.53377215,32.52490522,32.51177095,32.49302715,32.46954012,32.43636033,32.39891377,32.35986643,32.31507334,32.2633058,32.2633058,32.1974774,32.13174599,32.06284522,31.99052641,31.91094559,31.81785648,31.73158274,31.63620716,31.53749369,31.43408138,31.32681451,31.21092917,31.07883856,30.95711517,30.82472802,30.68867618,30.55254355,30.40355978,30.25297043,30.09394632,29.93365242,29.76509606,29.59246589,29.41820357,29.24214071,29.05969917,28.87831401,28.67644051,28.48706147,28.28709897,28.08555083,27.87458496,27.65721628,27.44780313,27.22264644,26.9956646,26.77581494,26.54851156,26.30899624,26.07221771,25.83769247,25.59054963,25.34671221,25.0900595,24.83811509,24.58349388,24.33071885,24.06823148,23.80853198,23.54736111,23.2725681,23.00732618,22.73192628,22.45644535,22.18347492,21.91307494,21.62910628,21.35049774,21.07369156,20.78651338,20.49626041,20.21452897,19.9333077,19.64702622,19.35937226,19.07509771,18.77744859,18.48977352,18.20213268,17.91057554,17.62942439,17.3403609,17.04187136,16.75786522,16.47155221,16.17559269,15.89881934,15.61653911,15.31222248,15.03605447
-51.6,14.86931355,15.14295326,15.44579215,15.72313805,15.99981195,16.2934988,16.57768845,16.85652086,17.15425857,17.43941312,17.71896087,18.01023516,18.29251513,18.57932079,18.87513562,19.15748557,19.44088116,19.72509175,20.00590077,20.28835815,20.57713825,20.86156377,21.13670854,21.41715316,21.69758536,21.96438997,22.23889204,22.51430123,22.79115446,23.05540475,23.32550744,23.58385431,23.8509065,24.11112417,24.36598113,24.61903922,24.87246555,25.13014782,25.37650151,25.61692806,25.85578401,26.09586906,26.33199684,26.55955453,26.78699393,27.00921736,27.23890038,27.45376635,27.66720661,27.88488735,28.08704002,28.28773416,28.48400895,28.68229125,28.87119895,29.05470076,29.23516851,29.41252756,29.59163189,29.75738067,29.92904768,30.08371062,30.23927757,30.39094933,30.52914972,30.67446403,30.80681647,30.94175964,31.07027847,31.18917185,31.30089446,31.40851464,31.51435188,31.60960783,31.7123343,31.80048822,31.88659329,31.96360908,32.0402711,32.11600157,32.17745944,32.23167145,32.28590961,32.33346312,32.37223311,32.40598939,32.43446469,32.45967545,32.47969711,32.49254928,32.50190428,32.50349274,32.49987144,32.49189224,32.47475821,32.45636129,32.43265438,32.40374061,32.36972952,32.32287037,32.2772968,32.22735141,32.22735141,32.16460708,32.09516737,32.02500335,31.95123478,31.87135555,31.78149186,31.68970004,31.59710337,31.49598952,31.3922977,31.28294688,31.16890223,31.03969136,30.91207004,30.77832526,30.64366068,30.50401142,30.35443272,30.20567213,30.04597146,29.88357486,29.7144255,29.54101556,29.36777293,29.18844138,29.00610068,28.82078018,28.62211775,28.43099457,28.22821758,28.0222284,27.81490802,27.59704539,27.38336994,27.15600001,26.9319682,26.71041845,26.48080962,26.24155286,26.00393619,25.77022226,25.52228876,25.27303465,25.02176025,24.76590151,24.51167769,24.25362812,23.9901159,23.73261467,23.47013901,23.19440071,22.92570795,22.65073466,22.37183239,22.10312769,21.82893547,21.54204092,21.2683498,20.98527142,20.6954682,20.41031458,20.12854605,19.84002117,19.55571858,19.27091776,18.98166153,18.68517603,18.39733884,18.10850739,17.81758144,17.53316172,17.24277138,16.94373837,16.66378691,16.37311604,16.08271315,15.80051831,15.50087188,15.21679665,14.93983081
-51.8,14.775471,15.04882811,15.34164527,15.62664806,15.90709411,16.1974318,16.48404891,16.75952123,17.06137486,17.34835644,17.62810151,17.91888219,18.20372431,18.48709634,18.7834388,19.06856886,19.35494414,19.63736586,19.92204705,20.20352973,20.49320581,20.77856115,21.053712,21.33343901,21.61390337,21.88510204,22.15713141,22.43651769,22.71223225,22.97736036,23.24965499,23.50992946,23.77430534,24.03593709,24.29352065,24.54663157,24.80317357,25.05767209,25.3067158,25.5504752,25.78686557,26.0337365,26.26741531,26.49630666,26.72454394,26.94568245,27.17689515,27.39931098,27.61130398,27.82102782,28.02949972,28.23022812,28.43417709,28.62584412,28.81773626,28.99964916,29.18379396,29.35994539,29.54105019,29.71257138,29.88000827,30.03738404,30.19121715,30.34075841,30.48761226,30.62634873,30.76236879,30.90220106,31.02773581,31.143936,31.25720222,31.36885533,31.47312813,31.57380842,31.66974909,31.76400376,31.84750215,31.93020507,32.00169194,32.07540815,32.13873923,32.19679513,32.25046725,32.29597749,32.33492013,32.36866835,32.4000266,32.42544326,32.44356271,32.45645694,32.46412126,32.46655206,32.4637468,32.45570401,32.44242327,32.41901196,32.39526484,32.36628647,32.33179267,32.29126797,32.23864289,32.18773405,32.18773405,32.1262967,32.06064924,31.98995132,31.91304687,31.8318232,31.74510781,31.64891015,31.55551288,31.45361961,31.34719193,31.23951555,31.1259568,30.99713187,30.86666942,30.73600576,30.59595387,30.45604498,30.30802985,30.15713977,29.99871843,29.8350576,29.65978821,29.48835369,29.3142347,29.13456129,28.94948012,28.76523627,28.57023109,28.37147202,28.16971931,27.96460738,27.75663727,27.54087426,27.31943121,27.0918335,26.86898448,26.64515379,26.41574881,26.17392426,25.93773176,25.69939864,25.45209903,25.1997487,24.94479182,24.69323034,24.43659582,24.17691681,23.91561264,23.65449992,23.38833374,23.11854047,22.84376022,22.56958793,22.2895961,22.02124481,21.74413516,21.45793557,21.18157294,20.89667212,20.60351406,20.32144687,20.03877075,19.75060714,19.46625497,19.17916511,18.88460105,18.59136835,18.30503845,18.01136392,17.72425758,17.44003683,17.13846502,16.85179738,16.56580992,16.26888703,15.98459403,15.70215469,15.396729,15.11699679,14.83861244
