Date,Europe,Scandinavia,West Europe,Central Europe,Southern Europe,Eastern Europe
1997/02/05,0.011,0.086,0.486,-0.218,0.632,-0.195
1997/02/06,0.03,0.104,0.529,-0.002,0.641,-0.246
1997/02/07,0.017,0.162,0.505,0.183,0.696,-0.365
1997/02/08,0.031,0.169,0.56,0.265,0.681,-0.372
1997/02/09,0.031,0.174,0.569,0.354,0.625,-0.391
1997/02/10,0.091,0.178,0.558,0.508,0.674,-0.328
1997/02/11,0.117,0.196,0.666,0.586,0.729,-0.341
1997/02/12,0.131,0.206,0.693,0.673,0.712,-0.346
1997/02/13,0.136,0.213,0.741,0.647,0.721,-0.341
1997/02/14,0.079,0.094,0.542,0.715,0.592,-0.373
1997/02/15,0.089,0.096,0.425,0.764,0.647,-0.358
1997/02/16,0.078,0.1,0.413,0.776,0.576,-0.366
1997/02/17,-0.007,-0.002,0.28,0.539,0.546,-0.399
1997/02/18,-0.028,-0.0,0.227,0.475,0.512,-0.403
1997/02/19,-0.059,0.035,0.187,0.545,0.475,-0.487
1997/02/20,-0.16,0.019,0.148,0.366,0.327,-0.591
1997/02/21,-0.084,-0.004,0.136,0.282,0.285,-0.378
1997/02/22,0.075,-0.012,0.143,0.523,0.291,-0.121
1997/02/23,0.126,-0.036,0.157,0.977,0.369,-0.182
1997/02/24,0.155,-0.035,0.373,0.914,0.436,-0.16
1997/02/25,0.043,-0.056,0.347,0.839,0.265,-0.317
1997/02/26,0.027,-0.006,0.285,0.797,0.263,-0.34
1997/02/27,0.022,0.162,0.251,0.745,0.224,-0.371
1997/02/28,0.36,0.154,0.153,1.051,0.252,0.262
1997/03/01,0.299,0.215,0.139,0.854,0.082,0.227
1997/03/02,0.305,0.245,0.131,0.813,0.134,0.231
1997/03/03,0.322,0.245,0.147,0.816,0.173,0.253
1997/03/04,0.288,0.37,0.214,0.671,0.147,0.183
1997/03/05,0.334,0.439,0.198,0.742,0.249,0.208
1997/03/06,0.37,0.469,0.261,0.937,0.244,0.198
1997/03/07,0.42,0.613,0.206,0.929,0.273,0.263
1997/03/08,0.413,0.625,0.269,0.912,0.363,0.214
1997/03/09,0.402,0.698,0.215,0.746,0.321,0.246
1997/03/10,0.793,0.745,0.181,0.866,0.417,1.005
1997/03/11,0.898,0.76,0.215,1.008,0.45,1.161
1997/03/12,0.999,0.775,0.375,1.146,0.431,1.298
1997/03/13,1.024,0.781,0.287,1.182,0.373,1.37
1997/03/14,0.944,0.728,0.262,1.191,0.322,1.232
1997/03/15,0.901,0.615,0.205,1.246,0.373,1.157
1997/03/16,0.873,0.634,0.193,1.17,0.364,1.121
1997/03/17,0.916,0.712,0.104,1.086,0.267,1.259
1997/03/18,0.908,0.755,0.127,0.922,0.148,1.312
1997/03/19,0.319,0.806,0.139,0.45,0.156,0.193
1997/03/20,-0.97,0.45,0.152,-2.38,0.153,-1.479
1997/03/21,-1.375,0.441,0.142,-2.817,0.159,-2.192
1997/03/22,-1.412,0.443,0.116,-2.832,0.176,-2.267
1997/03/23,-0.207,0.452,0.192,0.686,0.179,-0.913
1997/03/24,-0.165,0.42,0.272,0.779,0.22,-0.87
1997/03/25,-0.141,0.406,0.346,0.895,0.23,-0.873
1997/03/26,-0.127,0.408,0.279,0.961,0.263,-0.86
1997/03/27,-0.148,0.386,0.299,0.863,0.214,-0.857
1997/03/28,-0.18,0.399,0.124,0.716,0.191,-0.838
1997/03/29,-0.329,0.404,0.086,0.523,0.108,-1.063
1997/03/30,0.066,0.346,0.099,0.607,0.026,-0.208
1997/03/31,-0.016,0.3,0.076,0.335,-0.063,-0.247
1997/04/01,-0.032,0.347,0.075,0.351,-0.095,-0.294
1997/04/02,-0.072,0.464,0.112,0.353,-0.114,-0.42
1997/04/03,0.323,0.483,0.108,0.346,-0.154,0.43
1997/04/04,0.277,0.453,0.138,0.342,-0.18,0.344
1997/04/05,0.219,0.399,0.128,0.218,-0.115,0.266
1997/04/06,0.08,0.394,0.041,0.049,-0.099,0.041
1997/04/07,-0.29,0.381,0.014,-0.549,-0.292,-0.484
1997/04/08,-0.363,0.403,0.026,-0.333,-0.418,-0.691
1997/04/09,-0.451,0.401,-0.036,-0.472,-0.523,-0.789
1997/04/10,-0.707,0.361,-0.035,-0.514,-0.463,-1.326
1997/04/11,-0.715,0.251,-0.044,-0.635,-0.452,-1.266
1997/04/12,-0.687,-0.231,-0.044,-0.647,-0.452,-1.042
1997/04/13,-1.026,-0.302,-0.015,-0.708,-0.483,-1.721
1997/04/14,-1.121,-0.421,-0.019,-0.808,-0.573,-1.826
1997/04/15,-1.203,-0.414,-0.018,-0.88,-0.618,-1.967
1997/04/16,-1.299,-0.302,-0.019,-0.935,-0.691,-2.171
1997/04/17,-1.401,-0.529,-0.018,-0.935,-0.702,-2.312
1997/04/18,-1.459,-0.51,-0.001,-0.982,-0.675,-2.437
1997/04/19,-1.585,-0.562,-0.011,-0.982,-0.709,-2.678
1997/04/20,-1.41,-0.594,-0.01,-0.601,-0.596,-2.453
1997/04/21,-1.453,-0.849,-0.028,-0.671,-0.644,-2.42
1997/04/22,-1.533,-0.95,-0.027,-0.651,-0.652,-2.563
1997/04/23,-0.971,-1.039,-0.03,-0.602,-0.652,-1.349
1997/04/24,-0.992,-1.083,-0.03,-0.274,-0.933,-1.416
1997/04/25,-0.896,-1.207,-0.032,-0.305,-0.937,-1.157
1997/04/26,-0.937,-1.392,-0.034,-0.312,-0.868,-1.199
1997/04/27,-0.951,-1.522,-0.035,-0.318,-0.898,-1.175
1997/04/28,-0.739,-1.688,-0.035,-0.331,-0.593,-0.745
1997/04/29,-0.795,-1.736,-0.027,-0.317,-0.612,-0.85
1997/04/30,-0.852,-1.876,-0.018,-0.32,-0.614,-0.925
1997/05/01,-0.891,-1.682,0.01,-0.408,-0.609,-1.049
1997/05/02,-0.879,-1.789,0.002,-0.399,-0.638,-0.982
1997/05/03,-0.896,-1.829,-0.018,-0.433,-0.658,-0.983
1997/05/04,-0.732,-1.937,-0.028,-0.422,-0.176,-0.728
1997/05/05,-0.644,-2.057,-0.028,-0.319,-0.256,-0.513
1997/05/06,-0.693,-2.222,-0.033,-0.339,-0.259,-0.555
1997/05/07,-0.56,-1.871,-0.034,-0.358,-0.291,-0.372
1997/05/08,-0.594,-2.011,-0.035,-0.423,-0.318,-0.369
1997/05/09,-0.668,-2.098,-0.035,-0.449,-0.322,-0.488
1997/05/10,-0.665,-2.254,-0.043,-0.445,-0.294,-0.437
1997/05/11,-0.677,-2.452,-0.043,-0.469,-0.309,-0.384
1997/05/12,-0.674,-2.568,-0.043,-0.273,-0.324,-0.404
1997/05/13,-0.602,-2.361,-0.044,-0.255,-0.35,-0.316
1997/05/14,-0.576,-2.45,-0.043,-0.257,-0.354,-0.229
1997/05/15,-0.617,-2.598,-0.042,-0.242,-0.261,-0.299
1997/05/16,-0.668,-2.822,-0.041,-0.24,-0.256,-0.335
1997/05/17,-0.681,-2.999,-0.043,-0.23,-0.259,-0.307
1997/05/18,-0.708,-3.161,-0.043,-0.28,-0.268,-0.291
1997/05/19,-0.753,-3.274,-0.044,-0.295,-0.256,-0.349
1997/05/20,-0.807,-3.512,-0.044,-0.297,-0.271,-0.38
1997/05/21,-0.887,-3.815,-0.046,-0.297,-0.276,-0.448
1997/05/22,-0.927,-3.925,-0.046,-0.299,-0.277,-0.498
1997/05/23,-0.959,-3.993,-0.046,-0.306,-0.279,-0.54
1997/05/24,-0.857,-3.163,-0.047,-0.363,-0.285,-0.576
1997/05/25,-0.851,-3.303,-0.045,-0.358,-0.285,-0.519
1997/05/26,-0.889,-3.46,-0.045,-0.378,-0.29,-0.541
1997/05/27,-0.901,-3.73,-0.046,-0.361,-0.29,-0.481
1997/05/28,-0.86,-3.382,-0.046,-0.402,-0.296,-0.495
1997/05/29,-0.576,-1.86,-0.046,-0.428,-0.301,-0.38
1997/05/30,-0.652,-2.189,-0.047,-0.442,-0.3,-0.43
1997/05/31,-0.684,-2.357,-0.047,-0.439,-0.297,-0.444
1997/06/01,-0.45,-1.472,-0.048,-0.446,-0.301,-0.232
1997/06/02,-0.333,-1.505,-0.048,-0.158,0.008,-0.153
1997/06/03,-0.319,-1.385,-0.048,-0.169,0.005,-0.157
1997/06/04,-0.341,-1.471,-0.048,-0.183,0.004,-0.171
1997/06/05,-0.395,-1.74,-0.048,-0.19,-0.004,-0.193
1997/06/06,-0.409,-1.797,-0.049,-0.217,-0.006,-0.195
1997/06/07,-0.44,-2.007,-0.049,-0.217,-0.007,-0.189
1997/06/08,-0.389,-1.771,-0.049,-0.221,-0.007,-0.158
1997/06/09,-0.369,-1.75,-0.049,-0.221,-0.007,-0.122
1997/06/10,-0.322,-1.477,-0.047,-0.223,-0.007,-0.112
1997/06/11,-0.334,-1.482,-0.047,-0.254,-0.007,-0.124
1997/06/12,-0.34,-1.558,-0.047,-0.255,-0.01,-0.111
1997/06/13,-0.348,-1.591,-0.047,-0.263,-0.01,-0.115
1997/06/14,-0.362,-1.615,-0.047,-0.29,-0.011,-0.128
1997/06/15,-0.349,-1.527,-0.047,-0.308,-0.014,-0.122
1997/06/16,-0.367,-1.577,-0.047,-0.317,-0.064,-0.127
1997/06/17,-0.367,-1.583,-0.048,-0.322,-0.014,-0.137
1997/06/18,-0.374,-1.593,-0.048,-0.322,-0.014,-0.148
1997/06/19,-0.389,-1.699,-0.05,-0.323,-0.01,-0.146
1997/06/20,-0.397,-1.73,-0.05,-0.329,-0.013,-0.151
1997/06/21,-0.403,-1.758,-0.05,-0.334,-0.013,-0.151
1997/06/22,-0.417,-1.807,-0.05,-0.374,-0.014,-0.152
1997/06/23,-0.425,-1.815,-0.05,-0.379,-0.062,-0.152
1997/06/24,-0.431,-1.829,-0.051,-0.392,-0.067,-0.154
1997/06/25,-0.441,-1.879,-0.051,-0.405,-0.068,-0.154
1997/06/26,-0.442,-1.882,-0.051,-0.409,-0.071,-0.154
1997/06/27,-0.463,-1.991,-0.051,-0.421,-0.082,-0.155
1997/06/28,-0.415,-1.973,-0.051,-0.416,-0.082,-0.059
1997/06/29,-0.416,-1.987,-0.051,-0.415,-0.078,-0.059
1997/06/30,-0.42,-1.997,-0.05,-0.426,-0.08,-0.059
1997/07/01,-0.421,-2.009,-0.05,-0.428,-0.08,-0.057
1997/07/02,-0.43,-2.067,-0.05,-0.428,-0.08,-0.057
1997/07/03,-0.246,-1.136,-0.009,-0.216,-0.069,-0.055
1997/07/04,-0.245,-1.134,-0.009,-0.216,-0.069,-0.055
1997/07/05,-0.251,-1.154,-0.009,-0.23,-0.071,-0.054
1997/07/06,-0.254,-1.177,-0.009,-0.229,-0.07,-0.054
1997/07/07,-0.254,-1.175,-0.009,-0.23,-0.07,-0.054
1997/07/08,-0.276,-1.222,-0.009,-0.325,-0.071,-0.054
1997/07/09,-0.274,-1.22,-0.009,-0.323,-0.071,-0.05
1997/07/10,-0.28,-1.249,-0.009,-0.331,-0.071,-0.05
1997/07/11,-0.28,-1.253,-0.009,-0.329,-0.072,-0.05
1997/07/12,-0.214,-0.824,-0.009,-0.331,-0.072,-0.05
1997/07/13,-0.216,-0.84,-0.009,-0.332,-0.072,-0.05
1997/07/14,-0.216,-0.837,-0.009,-0.333,-0.072,-0.05
1997/07/15,-0.208,-0.833,-0.009,-0.34,0.002,-0.05
1997/07/16,-0.165,-0.562,-0.009,-0.337,0.001,-0.05
1997/07/17,-0.164,-0.558,-0.009,-0.336,0.001,-0.05
1997/07/18,-0.102,-0.444,-0.009,-0.149,0.001,-0.019
1997/07/19,-0.099,-0.424,-0.009,-0.148,0.001,-0.019
1997/07/20,-0.101,-0.435,-0.009,-0.148,0.001,-0.019
1997/07/21,-0.09,-0.36,-0.009,-0.151,0.001,-0.019
1997/07/22,-0.087,-0.373,-0.009,-0.121,0.001,-0.019
1997/07/23,-0.058,-0.185,-0.009,-0.123,0.001,-0.019
1997/07/24,-0.059,-0.186,-0.009,-0.128,0.001,-0.019
1997/07/25,-0.061,-0.194,-0.009,-0.135,0.0,-0.019
1997/07/26,-0.057,-0.195,-0.009,-0.134,0.0,-0.009
1997/07/27,-0.064,-0.239,-0.009,-0.136,0.0,-0.009
1997/07/28,-0.063,-0.237,-0.009,-0.135,0.0,-0.009
1997/07/29,-0.063,-0.234,-0.009,-0.135,0.0,-0.009
1997/07/30,-0.064,-0.242,-0.009,-0.134,0.0,-0.009
1997/07/31,-0.065,-0.249,-0.009,-0.133,0.0,-0.009
1997/08/01,-0.064,-0.246,-0.009,-0.132,0.0,-0.009
1997/08/02,-0.065,-0.244,-0.009,-0.137,0.0,-0.009
1997/08/03,-0.065,-0.246,-0.009,-0.139,0.0,-0.009
1997/08/04,-0.061,-0.244,-0.009,-0.117,0.0,-0.009
1997/08/05,-0.061,-0.245,-0.009,-0.115,0.0,-0.009
1997/08/06,-0.061,-0.243,-0.009,-0.113,0.0,-0.009
1997/08/07,-0.06,-0.242,-0.009,-0.111,0.0,-0.009
1997/08/08,-0.06,-0.24,-0.009,-0.111,0.0,-0.009
1997/08/09,-0.034,-0.071,-0.009,-0.11,0.0,-0.009
1997/08/10,-0.031,-0.071,-0.009,-0.094,0.0,-0.009
1997/08/11,-0.027,-0.047,-0.008,-0.095,0.0,-0.009
1997/08/12,-0.028,-0.049,-0.008,-0.095,0.0,-0.009
1997/08/13,-0.048,-0.067,0.0,-0.207,0.0,-0.009
1997/08/14,-0.047,-0.064,0.0,-0.206,0.0,-0.009
1997/08/15,-0.045,-0.058,0.0,-0.202,0.0,-0.009
1997/08/16,-0.033,-0.042,0.0,-0.138,0.0,-0.009
1997/08/17,-0.032,-0.043,0.0,-0.133,0.0,-0.008
1997/08/18,-0.032,-0.041,0.0,-0.135,0.0,-0.008
1997/08/19,-0.041,-0.042,0.0,-0.192,0.0,-0.008
1997/08/20,-0.041,-0.041,0.0,-0.192,0.0,-0.008
1997/08/21,-0.041,-0.04,0.0,-0.191,0.0,-0.008
1997/08/22,-0.04,-0.04,0.0,-0.19,0.0,-0.008
1997/08/23,-0.04,-0.039,0.0,-0.189,0.0,-0.008
1997/08/24,-0.04,-0.038,0.0,-0.186,0.0,-0.008
1997/08/25,-0.039,-0.037,0.0,-0.185,0.0,-0.008
1997/08/26,-0.039,-0.037,0.0,-0.183,0.0,-0.008
1997/08/27,-0.038,-0.036,0.0,-0.182,0.0,-0.008
1997/08/28,-0.036,-0.035,0.0,-0.17,0.0,-0.008
1997/08/29,-0.037,-0.035,0.0,-0.177,0.0,-0.008
1997/08/30,-0.036,-0.034,0.0,-0.173,0.0,-0.008
1997/08/31,-0.036,-0.033,0.0,-0.171,0.0,-0.008
1997/09/01,-0.035,-0.032,0.0,-0.168,0.0,-0.008
1997/09/02,-0.034,-0.031,0.0,-0.16,0.0,-0.007
1997/09/03,-0.033,-0.03,0.0,-0.155,0.0,-0.007
1997/09/04,-0.033,-0.029,0.0,-0.157,0.0,-0.007
1997/09/05,-0.029,-0.028,0.0,-0.132,0.0,-0.007
1997/09/06,-0.028,-0.028,0.0,-0.131,0.0,-0.007
1997/09/07,-0.028,-0.027,0.0,-0.131,0.0,-0.006
1997/09/08,-0.028,-0.027,0.0,-0.13,0.0,-0.006
1997/09/09,-0.028,-0.027,0.0,-0.128,0.0,-0.007
1997/09/10,-0.031,-0.025,0.0,-0.15,0.0,-0.007
1997/09/11,-0.031,-0.026,0.0,-0.149,0.0,-0.007
1997/09/12,-0.052,-0.024,-0.013,-0.276,0.0,-0.007
1997/09/13,-0.052,-0.023,-0.013,-0.272,0.0,-0.007
1997/09/14,-0.051,-0.022,-0.013,-0.268,0.0,-0.006
1997/09/15,-0.049,-0.021,-0.013,-0.261,0.0,-0.006
1997/09/16,-0.05,-0.031,-0.013,-0.256,0.0,-0.006
1997/09/17,-0.048,-0.028,-0.013,-0.249,0.0,-0.006
1997/09/18,-0.024,-0.068,0.0,-0.066,0.0,-0.006
1997/09/19,-0.031,-0.113,0.0,-0.064,0.0,-0.006
1997/09/20,-0.028,-0.105,0.0,-0.055,0.0,-0.006
1997/09/21,-0.026,-0.1,0.0,-0.046,0.001,-0.006
1997/09/22,-0.017,-0.054,0.0,-0.05,0.001,-0.001
1997/09/23,-0.021,-0.06,0.0,-0.067,0.0,-0.002
1997/09/24,-0.02,-0.058,0.0,-0.062,0.0,-0.001
1997/09/25,-0.023,-0.052,0.0,-0.078,0.0,-0.004
1997/09/26,-0.021,-0.046,0.0,-0.074,0.0,-0.004
1997/09/27,-0.008,-0.012,0.0,-0.028,0.0,-0.003
1997/09/28,-0.006,-0.007,0.0,-0.02,0.002,-0.003
1997/09/29,-0.004,-0.012,0.002,-0.007,0.002,-0.003
1997/09/30,-0.017,-0.041,0.002,-0.003,0.002,-0.023
1997/10/01,-0.012,-0.019,0.002,0.001,0.002,-0.021
1997/10/02,-0.011,-0.019,0.0,-0.001,0.002,-0.017
1997/10/03,-0.011,-0.016,0.0,-0.002,0.002,-0.018
1997/10/04,-0.008,-0.001,0.0,0.001,0.002,-0.018
1997/10/05,-0.004,-0.007,0.0,0.005,0.002,-0.009
1997/10/06,-0.003,0.026,0.0,-0.005,0.002,-0.013
1997/10/07,0.004,0.035,0.0,0.016,0.002,-0.009
1997/10/08,0.014,0.076,0.0,0.016,0.003,-0.001
1997/10/09,-0.019,-0.183,0.0,0.043,0.007,0.004
1997/10/10,-0.025,-0.159,0.0,0.044,0.006,-0.017
1997/10/11,0.016,-0.131,0.0,0.011,0.007,0.072
1997/10/12,-0.044,-0.342,0.001,0.015,0.007,0.011
1997/10/13,0.045,0.002,0.0,0.007,0.011,0.09
1997/10/14,0.047,0.038,0.0,0.068,0.023,0.059
1997/10/15,0.019,0.026,0.0,0.026,0.014,0.019
1997/10/16,0.033,0.045,0.0,0.053,0.014,0.034
1997/10/17,0.051,0.026,0.0,0.089,0.018,0.065
1997/10/18,0.044,0.065,0.001,0.07,0.009,0.047
1997/10/19,0.037,0.079,0.0,0.05,-0.011,0.039
1997/10/20,0.043,0.115,0.002,0.044,0.011,0.036
1997/10/21,0.039,0.1,0.002,0.047,0.007,0.032
1997/10/22,0.018,0.062,0.001,0.06,0.008,-0.004
1997/10/23,0.025,0.05,0.0,0.051,0.001,0.019
1997/10/24,0.019,0.06,0.0,0.028,0.005,0.01
1997/10/25,-0.082,-0.047,0.012,0.043,0.004,-0.178
1997/10/26,-0.327,-0.067,0.005,-0.0,0.004,-0.679
1997/10/27,-0.312,-0.086,0.004,-0.018,0.007,-0.635
1997/10/28,-0.472,-0.045,0.003,-0.111,-0.0,-0.957
1997/10/29,-0.532,-0.043,0.016,-0.255,-0.002,-1.039
1997/10/30,-0.492,-0.037,0.001,-0.091,-0.006,-1.007
1997/10/31,-0.461,-0.024,-0.0,-0.124,0.005,-0.938
1997/11/01,-0.11,-0.019,-0.001,0.128,0.012,-0.275
1997/11/02,-0.026,0.042,-0.0,0.088,0.01,-0.103
1997/11/03,0.084,0.035,0.0,0.088,0.0,0.138
1997/11/04,0.057,0.041,-0.002,0.074,0.002,0.082
1997/11/05,0.067,0.069,-0.001,0.071,0.005,0.095
1997/11/06,-0.141,0.082,-0.002,0.076,0.015,-0.359
1997/11/07,-0.143,0.089,-0.005,0.086,0.012,-0.366
1997/11/08,-0.056,0.09,-0.002,0.097,0.004,-0.184
1997/11/09,0.031,0.091,-0.001,0.096,0.014,-0.0
1997/11/10,-0.031,0.06,-0.003,0.006,0.019,-0.093
1997/11/11,0.001,0.007,0.011,0.029,0.033,-0.021
1997/11/12,0.046,0.01,0.007,0.103,0.038,0.048
1997/11/13,0.035,0.016,-0.005,0.054,-0.0,0.053
1997/11/14,0.141,0.021,-0.003,0.043,-0.007,0.283
1997/11/15,0.141,0.017,-0.004,0.048,-0.01,0.284
1997/11/16,0.145,0.018,0.002,0.046,-0.002,0.288
1997/11/17,0.166,0.016,0.01,0.078,0.014,0.317
1997/11/18,0.098,0.018,0.005,0.077,0.018,0.171
1997/11/19,-0.016,0.014,0.016,0.039,-0.03,-0.047
1997/11/20,-0.076,0.014,0.012,-0.004,-0.035,-0.159
1997/11/21,-0.08,0.016,0.014,-0.0,-0.037,-0.169
1997/11/22,-0.097,0.016,0.02,0.009,-0.047,-0.207
1997/11/23,-0.059,0.028,0.027,0.097,-0.004,-0.173
1997/11/24,-0.001,0.03,0.04,0.168,0.038,-0.088
1997/11/25,-0.012,0.004,0.034,0.168,0.046,-0.104
1997/11/26,0.001,0.007,0.061,0.053,0.09,-0.054
1997/11/27,0.101,-0.004,0.13,0.216,0.138,0.082
1997/11/28,0.134,0.002,0.143,0.187,0.132,0.158
1997/11/29,0.049,0.0,0.134,0.117,0.137,0.001
1997/11/30,0.068,0.002,0.162,0.2,0.16,0.002
1997/12/01,0.065,0.005,0.157,0.139,0.178,0.011
1997/12/02,0.055,0.005,0.169,0.1,0.142,0.011
1997/12/03,0.009,-0.004,-0.067,0.008,0.231,-0.03
1997/12/04,0.047,-0.0,-0.104,0.055,0.251,0.036
1997/12/05,0.085,-0.004,0.123,0.02,0.193,0.1
1997/12/06,0.03,0.004,0.118,0.027,-0.217,0.088
1997/12/07,-0.056,0.004,-0.173,-0.106,-0.452,0.07
1997/12/08,-0.103,0.002,-0.166,0.037,-0.432,-0.086
1997/12/09,-0.075,0.001,0.021,0.008,-0.24,-0.104
1997/12/10,-0.02,-0.0,0.07,0.138,-0.201,-0.051
1997/12/11,-0.05,0.001,0.081,0.175,-0.16,-0.14
1997/12/12,-0.024,0.002,0.057,0.205,-0.146,-0.095
1997/12/13,-0.012,0.003,0.041,0.228,-0.088,-0.09
1997/12/14,0.01,0.007,0.059,0.27,-0.071,-0.065
1997/12/15,0.049,0.008,0.054,0.238,-0.023,0.017
1997/12/16,-0.003,0.007,0.059,0.114,0.048,-0.072
1997/12/17,0.02,0.008,0.147,0.149,0.06,-0.057
1997/12/18,-0.131,0.006,0.254,-0.19,-0.027,-0.261
1997/12/19,-0.127,-0.007,0.273,-0.163,-0.03,-0.26
1997/12/20,-0.121,-0.006,0.237,-0.144,-0.041,-0.244
1997/12/21,-0.128,-0.004,0.151,-0.106,-0.127,-0.233
1997/12/22,-0.205,-0.007,0.112,-0.483,-0.144,-0.255
1997/12/23,-0.261,-0.007,0.08,-0.501,-0.223,-0.341
1997/12/24,-0.259,-0.008,0.129,-0.502,-0.224,-0.347
1997/12/25,-0.225,-0.013,0.101,-0.377,-0.163,-0.324
1997/12/26,-0.215,-0.013,0.094,-0.415,-0.149,-0.292
1997/12/27,-0.155,-0.016,0.082,-0.455,-0.118,-0.154
1997/12/28,-0.055,-0.011,0.075,-0.436,-0.097,0.046
1997/12/29,-0.029,-0.01,0.038,-0.338,-0.085,0.072
1997/12/30,-0.009,-0.009,0.028,-0.195,-0.07,0.063
1997/12/31,0.099,0.001,0.015,0.129,0.01,0.163
1998/01/01,0.187,0.003,0.064,0.349,0.142,0.229
1998/01/02,0.207,0.006,0.079,0.472,0.15,0.223
1998/01/03,0.236,0.006,0.079,0.486,0.207,0.265
1998/01/04,0.234,0.001,0.09,0.444,0.199,0.277
1998/01/05,0.255,0.006,0.109,0.583,0.174,0.276
1998/01/06,0.26,0.006,0.183,0.61,0.132,0.274
1998/01/07,0.259,0.007,0.209,0.621,0.101,0.272
1998/01/08,0.294,0.011,0.224,0.67,0.225,0.291
1998/01/09,0.277,-0.006,0.218,0.649,0.295,0.25
1998/01/10,0.264,-0.001,0.196,0.615,0.293,0.238
1998/01/11,0.256,0.005,0.239,0.586,0.268,0.226
1998/01/12,0.248,0.002,0.23,0.554,0.204,0.24
1998/01/13,0.263,0.033,0.137,0.582,0.285,0.249
1998/01/14,0.267,0.035,0.146,0.635,0.191,0.263
1998/01/15,0.276,0.041,0.221,0.639,0.18,0.265
1998/01/16,0.275,0.041,0.203,0.671,0.152,0.264
1998/01/17,0.288,0.041,0.178,0.713,0.183,0.273
1998/01/18,0.314,0.045,0.228,0.716,0.213,0.309
1998/01/19,0.328,0.048,0.232,0.677,0.271,0.336
1998/01/20,0.297,0.039,-0.02,0.624,0.215,0.355
1998/01/21,0.292,0.043,-0.073,0.648,0.167,0.358
1998/01/22,0.342,0.05,-0.119,0.829,0.225,0.394
1998/01/23,0.348,0.059,0.039,0.806,0.299,0.363
1998/01/24,0.294,-0.011,0.05,0.855,0.183,0.281
1998/01/25,0.286,-0.008,0.139,0.551,0.269,0.328
1998/01/26,0.359,-0.011,0.212,0.69,0.361,0.397
1998/01/27,0.269,-0.012,0.125,0.371,0.296,0.348
1998/01/28,0.274,0.013,0.157,0.416,0.353,0.315
1998/01/29,0.275,0.031,0.097,0.374,0.314,0.347
1998/01/30,0.252,0.03,0.21,0.265,0.232,0.335
1998/01/31,-0.081,0.034,0.271,-0.298,0.11,-0.166
1998/02/01,-0.142,0.026,0.257,-0.287,0.122,-0.299
1998/02/02,-0.267,0.025,0.294,-0.882,-0.001,-0.335
1998/02/03,-0.203,0.021,0.261,-0.498,0.025,-0.33
1998/02/04,-0.2,-0.035,0.306,-0.598,0.228,-0.332
1998/02/05,-0.181,-0.034,0.354,-0.714,0.278,-0.276
1998/02/06,-0.206,-0.022,0.395,-0.769,0.281,-0.323
1998/02/07,-0.31,-0.021,0.326,-0.854,0.275,-0.501
1998/02/08,-0.296,-0.022,0.377,-0.816,0.253,-0.489
1998/02/09,-0.197,-0.022,0.464,-0.144,0.195,-0.51
1998/02/10,-0.018,0.058,0.546,0.57,0.253,-0.43
1998/02/11,0.016,0.068,0.623,0.663,0.333,-0.429
1998/02/12,0.017,0.072,0.648,0.743,0.299,-0.451
1998/02/13,0.024,0.073,0.696,0.684,0.291,-0.422
1998/02/14,0.21,0.076,0.486,0.729,0.282,0.002
1998/02/15,0.321,0.076,0.377,0.854,0.376,0.195
1998/02/16,0.218,0.095,0.372,1.022,0.455,-0.11
1998/02/17,0.308,0.106,0.269,1.564,0.411,-0.075
1998/02/18,0.441,0.109,0.217,1.516,0.447,0.226
1998/02/19,0.498,0.182,0.211,1.528,0.54,0.297
1998/02/20,0.456,0.179,0.173,1.602,0.522,0.195
1998/02/21,0.692,0.2,0.162,1.556,0.506,0.714
1998/02/22,0.821,0.199,0.17,1.543,0.507,0.993
1998/02/23,0.81,0.205,0.185,1.505,0.53,0.973
1998/02/24,0.812,0.319,0.365,1.425,0.534,0.928
1998/02/25,0.761,0.312,0.339,1.361,0.426,0.878
1998/02/26,0.742,0.307,0.277,1.284,0.412,0.881
1998/02/27,0.746,0.302,0.243,1.242,0.372,0.923
1998/02/28,0.738,0.3,0.027,1.072,0.485,0.978
1998/03/01,0.712,0.321,0.069,0.926,0.334,0.998
1998/03/02,0.677,0.346,-0.026,0.8,0.389,0.962
1998/03/03,0.556,0.349,-0.014,0.802,0.433,0.688
1998/03/04,0.495,0.359,-0.013,0.656,0.41,0.609
1998/03/05,0.456,0.087,-0.026,0.673,0.52,0.584
1998/03/06,0.745,0.131,0.089,0.82,0.428,1.138
1998/03/07,0.769,0.105,0.029,0.808,0.466,1.204
1998/03/08,0.727,0.091,0.064,0.784,0.559,1.096
1998/03/09,0.624,-0.02,-0.015,0.51,0.503,1.036
1998/03/10,0.596,-0.035,-0.055,0.538,0.429,1.0
1998/03/11,0.581,-0.046,0.111,0.592,0.426,0.921
1998/03/12,0.122,-0.058,0.269,0.564,-0.102,0.06
1998/03/13,-0.29,-0.078,0.178,0.589,-0.189,-0.782
1998/03/14,-0.373,-0.089,0.235,-0.149,-0.185,-0.716
1998/03/15,-0.564,-0.133,0.179,-0.034,-0.141,-1.149
1998/03/16,-0.504,-0.136,0.166,-0.094,0.213,-1.09
1998/03/17,-0.486,-0.139,0.077,-0.192,0.2,-0.996
1998/03/18,-0.671,-0.113,0.099,-0.39,-0.045,-1.272
