20170913 256 268.587848
20170914 257 268.632633
20170915 258 268.322692
20170916 259 268.514297
20170917 260 268.344277
20170918 261 267.188137
20170919 262 267.262735
20170920 263 267.080259
20170921 264 267.949752
20170922 265 268.431351
20170923 266 267.736194
20170924 267 266.833231
20170925 268 266.069452
20170926 269 265.828708
20170927 270 264.500821
20170928 271 264.737819
20170929 272 265.830615
20170930 273 264.994292
20171001 274 264.456351
20171002 275 265.385124
20171003 276 265.216641
20171004 277 265.163457
20171005 278 264.773223
20171006 279 264.693905
20171007 280 263.966270
20171008 281 263.224887
20171009 282 262.674552
20171010 283 262.649835
20171011 284 262.259105
20171012 285 262.019064
20171013 286 261.611684
20171014 287 263.212363
20171015 288 264.400045
20171016 289 264.752711
20171017 290 263.209948
20171018 291 262.322476
20171019 292 262.278063
20171020 293 261.410760
20171021 294 260.622321
20171022 295 260.314688
20171023 296 259.609995
20171024 297 258.465474
20171025 298 257.306487
20171026 299 256.786743
20171027 300 255.584593
20171028 301 254.924641
20171029 302 255.085462
20171030 303 255.730460
20171031 304 255.423926
20171101 305 256.177162
20171102 306 255.921125
20171103 307 255.610639
20171104 308 254.645808
20171105 309 252.870891
20171106 310 252.106547
20171107 311 253.371409
20171108 312 254.990217
20171109 313 254.819544
20171110 314 252.730491
20171111 315 251.233058
20171112 316 250.723578
20171113 317 252.562870
20171114 318 256.382171
20171115 319 256.485411
20171116 320 257.189014
20171117 321 258.798808
20171118 322 257.281066
20171119 323 254.135028
20171120 324 252.404543
20171121 325 251.545212
20171122 326 252.584568
20171123 327 257.107618
20171124 328 257.966750
20171125 329 257.687115
20171126 330 255.455048
20171127 331 253.484522
20171128 332 254.214245
20171129 333 253.004027
20171130 334 252.730754
20171201 335 252.416480
20171202 336 254.722102
20171203 337 256.868484
20171204 338 254.898336
20171205 339 253.499013
20171206 340 252.170666
20171207 341 251.744020
20171208 342 251.673119
20171209 343 252.935772
20171210 344 253.001136
20171211 345 253.412413
20171212 346 254.444736
20171213 347 254.307716
20171214 348 252.207818
20171215 349 250.491928
20171216 350 249.667140
20171217 351 249.475670
20171218 352 250.428780
20171219 353 252.844019
20171220 354 254.879205
20171221 355 254.088019
20171222 356 251.821817
20171223 357 250.970011
20171224 358 251.567680
20171225 359 254.414169
20171226 360 255.272970
20171227 361 254.178566
20171228 362 252.184625
20171229 363 251.751022
20171230 364 252.260761
20171231 365 251.743087
