40,5.582010884,5.642764281,5.70566949,5.768731727,5.831812661,5.893398353,5.954766738,6.017776528,6.080617423,6.139800073,6.201357671,6.260583669,6.319178839,6.378558456,6.437962944,6.497832533,6.554644702,6.611922215,6.669932308,6.726696728,6.783104489,6.837624861,6.892667807,6.946061278,6.999345854,7.051846437,7.104770091,7.157212105,7.207316887,7.257928353,7.308020423,7.35803965,7.406091509,7.453786428,7.500133299,7.54570481,7.589847484,7.634798585,7.678135366,7.720856257,7.762912652,7.805534055,7.845561963,7.885644974,7.924491253,7.963356865,8.001888508,8.037368903,8.073167998,8.108477643,8.14241276,8.174282152,8.206511736,8.238133744,8.269432782,8.298760944,8.327508432,8.355809623,8.384042409,8.40984906,8.435282933,8.459785234,8.485131358,8.507794442,8.530272764,8.55161156,8.572772837,8.593495674,8.611814051,8.629924838,8.64769194,8.662821006,8.679199472,8.693924055,8.707798462,8.720116862,8.732232374,8.742665112,8.754148486,8.763590603,8.772379223,8.780006909,8.786728351,8.792903921,8.799656811,8.805460643,8.809543115,8.81241359,8.814515914,8.81586807,8.816466645,8.816332721,8.815436226,8.813793304,8.811388982,8.808254481,8.80436535,8.799718759,8.794347431,8.787147205,8.778719194,8.77001148,8.761497796,8.752323351,8.742149552,8.730496991,8.718269402,8.705272724,8.692202465,8.677832296,8.66268348,8.646574306,8.628838047,8.611367516,8.593449524,8.573067797,8.552882929,8.53282345,8.508686333,8.486418924,8.46233233,8.438845447,8.412550504,8.38689301,8.359437782,8.332618616,8.303951978,8.274548919,8.244852972,8.214099311,8.181897271,8.149332837,8.116620445,8.083355754,8.04898063,8.014276789,7.976906455,7.940559103,7.901516671,7.862971902,7.822741539,7.782541188,7.742094821,7.701110171,7.657291604,7.614329603,7.570495664,7.525390574,7.480809378,7.435436626,7.388681232,7.341371755,7.293650628,7.243954346,7.19369618,7.143598731,7.093272955,7.041862779,6.988944441,6.936455968,6.883475867,6.829666557,6.775594798,6.721556281,6.666082389,6.610416248,6.55383431,6.494842588,6.439007747,6.38111041,6.322612386,6.263017595,6.204587061,6.14587168,6.086163901,6.026852931,5.965813995,5.904309997,5.842732374,5.78231881,5.721613342,5.659446264,5.596907813,5.53580179,5.474919668,5.412108336
40.2,5.559054801,5.620060621,5.682745296,5.746358115,5.808638362,5.871029414,5.932563677,5.995901986,6.057726613,6.118915781,6.179740095,6.239586962,6.298800898,6.357912779,6.418004714,6.477565825,6.535279331,6.591919533,6.651485355,6.708364939,6.76394825,6.820176191,6.874945771,6.928367509,6.982385448,7.035287161,7.088516648,7.141198932,7.191540822,7.243031722,7.292703875,7.342981842,7.391747548,7.439333413,7.485738941,7.532163695,7.576923199,7.621113502,7.666002831,7.709278839,7.751852771,7.79360998,7.833946463,7.87454607,7.913156478,7.952924849,7.991337985,8.027743649,8.063238557,8.098915061,8.13323864,8.165595002,8.197853611,8.229721295,8.260890965,8.29136891,8.31977495,8.347956941,8.376715417,8.402888019,8.428174911,8.453754063,8.478440325,8.501818194,8.524559729,8.545307474,8.568149132,8.587716195,8.606961074,8.625389196,8.642840261,8.658157098,8.674479632,8.68926576,8.702956555,8.716022579,8.727975292,8.739816314,8.750548375,8.7601865,8.768476788,8.776390224,8.783120933,8.791528444,8.796834139,8.801420945,8.805302763,8.808463384,8.810612189,8.812013414,8.812866251,8.812725962,8.811831642,8.810183968,8.807783433,8.804392297,8.800435096,8.795746794,8.789988754,8.783689317,8.776587354,8.767572292,8.75788378,8.748442228,8.738282684,8.727474926,8.714834172,8.701851718,8.68811698,8.673067908,8.658181143,8.641621457,8.624405135,8.606635438,8.588297061,8.568498208,8.547657992,8.527346849,8.503923179,8.480183946,8.456766847,8.432797447,8.406541002,8.379555834,8.352613931,8.325434383,8.29690226,8.267239779,8.236879529,8.206262741,8.174471737,8.141349212,8.10781573,8.07446224,8.039922527,8.003922972,7.967937765,7.930232611,7.892007312,7.851732948,7.811890246,7.771542197,7.730622281,7.688661537,7.645280381,7.602094428,7.558115663,7.512439199,7.467336882,7.421706287,7.374719539,7.327151785,7.279166487,7.229371832,7.178698606,7.1284001,7.077528503,7.025812351,6.97251201,6.919977886,6.866507969,6.812747547,6.758803851,6.704256821,6.648469995,6.591406006,6.534056969,6.475900747,6.419946632,6.360348604,6.30211189,6.242787258,6.183910637,6.125433998,6.064864687,6.005471368,5.944818066,5.882211281,5.820810174,5.760120188,5.698319111,5.63563429,5.573566973,5.51326148,5.45098812,5.388254247
40.4,5.534233502,5.59723857,5.659528042,5.722943352,5.785926618,5.848059632,5.91016774,5.973036606,6.036237875,6.097326735,6.158062145,6.218908461,6.277843114,6.33806937,6.398358339,6.457280663,6.516197782,6.572793665,6.63224246,6.689890238,6.746048757,6.802173198,6.856817761,6.91103902,6.965340571,7.018922464,7.071680376,7.124633608,7.175769309,7.22768837,7.277243712,7.32825016,7.376713426,7.424869392,7.47232867,7.518203575,7.563398929,7.608212588,7.65297866,7.696343833,7.739782156,7.780927851,7.822102459,7.86375945,7.903084914,7.941324637,7.980713197,8.017350668,8.053944094,8.088762383,8.12344247,8.156637265,8.188646897,8.221503605,8.252813831,8.282917892,8.312630362,8.341214525,8.369076905,8.395509574,8.421821179,8.446556004,8.472629319,8.495296654,8.518338303,8.53953782,8.562032116,8.582326983,8.602515355,8.620352011,8.637634398,8.654729158,8.6699641,8.684239792,8.697735054,8.711122077,8.724395862,8.735948851,8.746932326,8.756240352,8.764757606,8.773051477,8.781717469,8.787995853,8.793263494,8.797902861,8.801592869,8.804515855,8.80679618,8.809392215,8.810165191,8.810034168,8.809141966,8.807489263,8.805049091,8.801104554,8.79650745,8.791817237,8.786367438,8.779977327,8.7729806,8.765004014,8.755833545,8.744655583,8.734378633,8.723564063,8.711481078,8.697806734,8.68399518,8.668399693,8.652864587,8.637088344,8.620655181,8.602210671,8.583498121,8.563543828,8.543287443,8.520725332,8.499228057,8.474087793,8.450707575,8.426110314,8.400118634,8.372798213,8.345813186,8.318256195,8.289576996,8.259143823,8.229499185,8.198549957,8.165779902,8.132725602,8.099347505,8.065194655,8.030162023,7.994463753,7.958059367,7.920367537,7.881441193,7.841311761,7.801858513,7.760423825,7.718472557,7.6766234,7.632752991,7.589586702,7.545162861,7.499924803,7.453694392,7.407872361,7.361214408,7.312580629,7.26423647,7.214146839,7.163411999,7.111870071,7.061194728,7.008835072,6.956221124,6.903003498,6.848478341,6.795810323,6.741632106,6.68501784,6.630411378,6.572745113,6.514540129,6.457061516,6.400168676,6.341082926,6.282064413,6.222316414,6.163230566,6.105080885,6.043789788,5.983968186,5.922280669,5.860637765,5.799233855,5.737306512,5.675603303,5.612426252,5.550677602,5.489658354,5.427041288,5.363986056
40.6,5.51006638,5.574154276,5.635703442,5.699311156,5.763232601,5.825698386,5.888329796,5.95089826,6.013954228,6.075971643,6.136896984,6.197806129,6.257112387,6.317431224,6.377542496,6.437497646,6.4962588,6.553735924,6.612510055,6.671431799,6.728024183,6.784067111,6.83935241,6.894013103,6.947257421,7.002193782,7.055452027,7.108453878,7.159931203,7.210980185,7.261831915,7.313013166,7.36187803,7.410570883,7.457622929,7.504158343,7.549282703,7.59506728,7.639904583,7.684387663,7.727123445,7.769331989,7.809807042,7.852001164,7.891919007,7.930313934,7.969503223,8.007340223,8.044100517,8.079046824,8.113646504,8.147416679,8.180272912,8.212514831,8.244223763,8.274559908,8.304404931,8.333175851,8.3610977,8.388464828,8.414472931,8.440361753,8.465435193,8.489372781,8.512348067,8.534941079,8.55608692,8.576861266,8.596677714,8.615427429,8.632464751,8.650197512,8.665232724,8.679927841,8.693395821,8.70703829,8.719128715,8.73180319,8.742475647,8.75202433,8.761679469,8.771138987,8.777986822,8.784052975,8.789431046,8.793951968,8.798259688,8.802508046,8.804698741,8.806117644,8.807964972,8.807852237,8.806962368,8.80530374,8.802274416,8.798478899,8.794519263,8.78908415,8.782524253,8.776189468,8.769087962,8.761272323,8.752712305,8.74242078,8.730823542,8.719117932,8.70699616,8.693564626,8.678986271,8.663982133,8.648723766,8.63218854,8.615899025,8.597680245,8.577930175,8.557867414,8.537882425,8.514747094,8.493227796,8.468695158,8.444700986,8.419246275,8.394511267,8.365432408,8.339388501,8.311049145,8.281940648,8.251218037,8.22126922,8.189769489,8.157014922,8.124380704,8.090488717,8.056048492,8.020658101,7.984883731,7.947841364,7.909689181,7.870026281,7.830492537,7.790365455,7.748914018,7.706730033,7.664703054,7.620932717,7.576526036,7.531618981,7.48670325,7.440078956,7.394106781,7.346865589,7.298531508,7.249450018,7.198752026,7.147981464,7.09600265,7.045206873,6.992302593,6.940099496,6.88619598,6.831667668,6.777676988,6.723895619,6.667389286,6.611580761,6.554087741,6.495730497,6.43827882,6.380447124,6.321243565,6.261426735,6.202123408,6.143184499,6.0839544,6.023016648,5.96280402,5.900749268,5.837998455,5.776438288,5.715481753,5.652411802,5.589558911,5.527767566,5.466112325,5.403639364,5.34007385
40.8,5.486560465,5.550192512,5.612641679,5.675898937,5.739680784,5.803679237,5.866191357,5.928339953,5.991415717,6.053772801,6.115413689,6.176957304,6.236392247,6.297133205,6.356569318,6.416655305,6.476284039,6.534470949,6.593640751,6.652171489,6.708982124,6.765783147,6.821610495,6.875748135,6.929991022,6.98532756,7.038926784,7.092029599,7.143310839,7.195059922,7.246919254,7.297558039,7.346971832,7.395583187,7.44355208,7.490401194,7.53577033,7.582290434,7.627180922,7.670759918,7.714379686,7.757080128,7.798404173,7.840368269,7.880239986,7.919454979,7.95857313,7.997431605,8.034356197,8.069394794,8.103492963,8.137956799,8.171123532,8.203566046,8.235789136,8.266361441,8.296246437,8.326163567,8.353667954,8.381277217,8.40704679,8.433927154,8.458564454,8.482986558,8.50624878,8.529423164,8.550086412,8.572092844,8.590500165,8.609951543,8.627762219,8.644509621,8.660253515,8.675278022,8.689781137,8.702525408,8.714979775,8.726431,8.737820676,8.748711989,8.758679036,8.766461381,8.773697351,8.780297494,8.785986186,8.791126722,8.796172925,8.799875941,8.802140233,8.803584453,8.804250405,8.804139116,8.80325144,8.801588058,8.79914948,8.79593604,8.791918482,8.787133364,8.780224016,8.772767248,8.765516522,8.757254233,8.74839906,8.738606922,8.727582448,8.715144003,8.702186972,8.688728388,8.674533691,8.659953496,8.644472652,8.627826716,8.610082888,8.592374778,8.573036387,8.552466529,8.531898615,8.509653557,8.487224458,8.463116545,8.438421211,8.413139734,8.387553281,8.359118641,8.331813754,8.303676933,8.274260506,8.244062637,8.212861918,8.18117126,8.148824365,8.11556622,8.081625015,8.046494639,8.01091754,7.975175303,7.937971228,7.899584956,7.859105463,7.819568923,7.779846144,7.73716523,7.695149446,7.652244585,7.608573739,7.564428952,7.519118215,7.473200705,7.426266402,7.380078395,7.332662271,7.284067428,7.234536825,7.183601583,7.133746626,7.080573958,7.028809686,6.976001107,6.923147905,6.868720079,6.814690277,6.760255994,6.705228078,6.649116486,6.593589461,6.53530982,6.475762994,6.419055201,6.360989824,6.301982166,6.241732864,6.181554725,6.122405015,6.062642176,6.001714916,5.940867498,5.87818829,5.815982092,5.754096896,5.69188205,5.629675238,5.566749651,5.504994103,5.441892082,5.380216201,5.315923795
41,5.462573956,5.525390098,5.58940326,5.652480531,5.716307056,5.780269546,5.842556103,5.905859775,5.968303077,6.032289932,6.094437526,6.155625211,6.21546372,6.27539334,6.336069539,6.396865096,6.45647015,6.515382985,6.573622718,6.632312011,6.690538401,6.747305023,6.803011808,6.857872163,6.913066102,6.967190886,7.021998321,7.074625374,7.126885788,7.1782963,7.23175255,7.28240672,7.331534374,7.381076039,7.42980638,7.475963111,7.522120921,7.568901765,7.614031974,7.6579363,7.701654239,7.744774797,7.786724004,7.828872361,7.869539406,7.909595094,7.948228361,7.986042878,8.02382861,8.059882956,8.09395324,8.127861563,8.1621964,8.195323009,8.227087922,8.257547024,8.287395525,8.317971561,8.34623575,8.37346108,8.400356747,8.427772996,8.452353782,8.476345141,8.500390599,8.522778971,8.544858196,8.565819935,8.585168246,8.604525885,8.622353478,8.638878174,8.654633831,8.670977013,8.68496642,8.698401064,8.710867946,8.72186889,8.734024976,8.744419103,8.753978184,8.761887144,8.769853222,8.77606904,8.782716913,8.788821476,8.792652025,8.796079779,8.798437177,8.79991561,8.800634419,8.800532274,8.799646781,8.797978623,8.795528313,8.792248327,8.788228173,8.782980426,8.777372893,8.770770359,8.76115756,8.75323342,8.744130448,8.734080279,8.723462663,8.710708173,8.697793738,8.68427976,8.670860828,8.655322036,8.640140776,8.6227244,8.605039187,8.587151608,8.56787843,8.547234663,8.526223363,8.504894342,8.480619611,8.45758571,8.432039776,8.406979966,8.380306076,8.353662368,8.323979328,8.29674894,8.266048498,8.23601057,8.204501595,8.172561319,8.140575478,8.107047942,8.072033643,8.036542091,8.00126026,7.965414441,7.927756257,7.888349,7.849312327,7.808767671,7.768007474,7.725300152,7.683160176,7.639893913,7.595560398,7.551173959,7.505986715,7.459267954,7.412762038,7.36613512,7.317887431,7.268892749,7.219538029,7.168236786,7.118047916,7.064312321,7.012806497,6.959717074,6.906440577,6.851941455,6.797016726,6.742885351,6.687171147,6.631092517,6.574543288,6.516634801,6.457090295,6.399460901,6.340160539,6.281586838,6.221827616,6.160641267,6.101982785,6.041555961,5.980329099,5.91966063,5.855927975,5.794116083,5.731919016,5.669328869,5.60662028,5.543801182,5.481920599,5.418264549,5.35639396,5.290489244
41.2,5.439165028,5.501322275,5.565862675,5.629221254,5.693447945,5.757418935,5.820035139,5.883327825,5.94599717,6.010821058,6.073099358,6.134029281,6.194819408,6.25446398,6.315939503,6.376776868,6.436040134,6.495208463,6.553396754,6.613105151,6.671684616,6.729089583,6.784949046,6.840324388,6.894999031,6.950151814,7.005397427,7.05806895,7.110522998,7.162049987,7.216057201,7.266482819,7.316383776,7.366455052,7.414918149,7.461923044,7.508379456,7.554792911,7.600700771,7.644988605,7.688766045,7.732692731,7.775161079,7.816894871,7.857811119,7.898100802,7.937706988,7.975721791,8.013191223,8.049337648,8.084574881,8.118551879,8.152895053,8.186013534,8.218128501,8.249589074,8.27989456,8.309102225,8.338918184,8.366191786,8.393365217,8.420352018,8.445918289,8.469859119,8.493468392,8.516112803,8.538786375,8.55938091,8.579892802,8.599020554,8.616664548,8.63353533,8.650392066,8.665563452,8.679609467,8.694338268,8.706855741,8.718558693,8.730029208,8.740316775,8.749210842,8.757506216,8.765563487,8.773210107,8.779347746,8.784517515,8.78849109,8.791668567,8.794031274,8.795600696,8.796322317,8.796241631,8.795370671,8.7936733,8.791199688,8.787937364,8.783740167,8.778912609,8.773098237,8.766331536,8.759002225,8.749811252,8.739545265,8.729647264,8.718687468,8.707362094,8.693642191,8.680323794,8.666215672,8.650452291,8.634364919,8.617869694,8.600349145,8.581350963,8.562039018,8.542732036,8.520192861,8.498347951,8.474717481,8.451121733,8.425101143,8.400240778,8.37305592,8.3457553,8.317540189,8.288639409,8.259233938,8.228242372,8.195816816,8.164423046,8.13160223,8.097628917,8.062568242,8.026856423,7.992049789,7.955018845,7.917233761,7.877655609,7.83844211,7.797478574,7.756097912,7.71372876,7.670697467,7.62733829,7.582601991,7.538193398,7.492714622,7.44580229,7.398331154,7.351846468,7.303700887,7.253669785,7.20433211,7.153283627,7.102226942,7.047844812,6.996935093,6.943402785,6.888953365,6.835061764,6.779810636,6.724979018,6.66939936,6.612993907,6.555112837,6.498221316,6.438297096,6.379897833,6.321011147,6.261149567,6.201260518,6.140451625,6.080887461,6.020308205,5.958485162,5.896101008,5.834081429,5.771313534,5.710078171,5.646503866,5.583788219,5.521167932,5.457998073,5.395553236,5.332359855,5.266599282
41.4,5.414091991,5.478296392,5.542397774,5.606447657,5.669715232,5.732764944,5.797437402,5.861329764,5.923955385,5.988328744,6.050972188,6.112487217,6.173440903,6.233754729,6.295762126,6.356353476,6.416715823,6.475791478,6.534368123,6.59450313,6.652286336,6.710486092,6.766356776,6.822017474,6.877342936,6.932778412,6.987498948,7.041352565,7.094489387,7.146230418,7.199991732,7.250447259,7.301555452,7.351278905,7.400049775,7.447363996,7.494138725,7.541493005,7.587891131,7.631973005,7.676718991,7.720033929,7.762164053,7.806085339,7.845680366,7.886488972,7.926296969,7.964738446,8.00232773,8.039279005,8.074702089,8.109454053,8.143153422,8.177089741,8.20909965,8.240822376,8.271320484,8.300914472,8.330605242,8.358206003,8.385952442,8.412504635,8.438818929,8.462599422,8.487664146,8.510048667,8.532912084,8.552831747,8.574729949,8.593116904,8.610843208,8.628397399,8.644804141,8.660164732,8.674274963,8.688590537,8.702252971,8.713938406,8.726104521,8.736024381,8.744999715,8.753562765,8.761449984,8.769161718,8.774952528,8.779675141,8.783829439,8.786944436,8.789379851,8.791024892,8.792209286,8.792125499,8.791244503,8.789566986,8.786836213,8.783232036,8.779036751,8.774177058,8.768285931,8.761835072,8.754326734,8.746276635,8.735926329,8.725102933,8.714457025,8.703051104,8.689705898,8.676032186,8.661574398,8.645449539,8.629009693,8.612929813,8.594985234,8.575890184,8.55643006,8.536518488,8.515210771,8.491755491,8.469136459,8.444251435,8.419113502,8.393555215,8.366155153,8.338490028,8.310003213,8.280514354,8.250959052,8.21944533,8.187576498,8.156083439,8.12304408,8.088296781,8.052793216,8.017182854,7.981647367,7.944552605,7.906750691,7.866881309,7.827339108,7.785524951,7.744151524,7.702655279,7.65862604,7.614451438,7.569552313,7.525033622,7.479107148,7.432152635,7.384611235,7.337665169,7.289173728,7.238896799,7.189022758,7.137699434,7.085393051,7.032524797,6.980236142,6.926967693,6.872655745,6.817308476,6.762092808,6.707290486,6.651441058,6.594368713,6.536182463,6.478230371,6.418740992,6.359554746,6.301216108,6.240792331,6.180549769,6.120406482,6.059588759,5.999366345,5.937332376,5.873776689,5.811887384,5.749156535,5.687860867,5.622872387,5.560605539,5.497811053,5.433296255,5.371938628,5.307040302,5.242079024
41.6,5.388704818,5.454658904,5.517299609,5.582881891,5.64687054,5.709622051,5.775176085,5.837765016,5.90162329,5.965365862,6.028434277,6.090948755,6.151867018,6.213468659,6.275277705,6.334955107,6.396588799,6.455324969,6.514875146,6.575361262,6.633252531,6.691651048,6.748215229,6.804166577,6.8596499,6.915122328,6.970054507,7.02478738,7.078107439,7.129947416,7.183732246,7.234796442,7.286240894,7.335976806,7.385296227,7.433116224,7.479597582,7.527508956,7.574267707,7.619342012,7.663784762,7.707060134,7.749597348,7.794040121,7.834854155,7.87475554,7.914874031,7.954467334,7.991880016,8.028156334,8.06428301,8.10026146,8.133286122,8.166993588,8.200415361,8.231849621,8.263614858,8.292798899,8.322157857,8.351257564,8.37819837,8.405848395,8.431466727,8.456557284,8.481151865,8.503873811,8.526159097,8.547255918,8.568375364,8.586847125,8.605822196,8.623334999,8.639187639,8.654442552,8.669569753,8.68424252,8.696793298,8.709504161,8.721071315,8.731491176,8.741535544,8.749772091,8.758151633,8.764656345,8.770242722,8.7752533,8.779278391,8.783492839,8.786088401,8.787670001,8.788411057,8.790223766,8.789346116,8.786719352,8.783285415,8.779969708,8.77561531,8.770181692,8.763919771,8.757373252,8.749859956,8.741726595,8.732130435,8.721682832,8.710568009,8.698417302,8.685354,8.670877789,8.656289304,8.64066016,8.624040128,8.607018586,8.589407112,8.571414865,8.550422451,8.530310194,8.508892044,8.485581649,8.462903592,8.438375337,8.413192198,8.386212788,8.359650352,8.331020177,8.302885934,8.271795582,8.242817874,8.211197487,8.179679196,8.14709434,8.113539009,8.07870279,8.043346732,8.007925933,7.971395602,7.933934489,7.895976792,7.856390998,7.81603317,7.773643965,7.73265604,7.689200282,7.646114486,7.602256202,7.557538796,7.511921659,7.465530687,7.418090073,7.370441273,7.323308047,7.274317517,7.223866466,7.173880428,7.122136053,7.069077212,7.016555901,6.963668024,6.909743391,6.855550211,6.799873602,6.744189324,6.688898791,6.63321211,6.574872104,6.517651818,6.458554821,6.399537985,6.340430432,6.280820197,6.220208997,6.158686062,6.098951373,6.039057495,5.977976441,5.916230026,5.852151603,5.790218817,5.726883129,5.664080456,5.600737464,5.537858143,5.474273948,5.410392033,5.348276528,5.282227504,5.218391437
41.8,5.364467604,5.430558466,5.493599115,5.558963282,5.623182815,5.687041962,5.75244678,5.815392727,5.878540489,5.941691461,6.006579293,6.069591228,6.130925566,6.192326396,6.253697736,6.314752448,6.376197802,6.435969847,6.49558091,6.556037516,6.6145093,6.672553908,6.730306178,6.786042961,6.841539833,6.898298958,6.953102754,7.00763154,7.061109975,7.114075338,7.167187848,7.21918432,7.270793072,7.320563943,7.370268962,7.418790992,7.465411733,7.513517554,7.560684896,7.605773303,7.65060101,7.694396896,7.737085898,7.781651155,7.822682026,7.86280835,7.903161417,7.943279097,7.981789579,8.01803131,8.053818883,8.08986957,8.124143908,8.158068862,8.191161479,8.222844021,8.254749423,8.285014398,8.31355086,8.343397889,8.37038249,8.399269184,8.424203635,8.449237811,8.474735879,8.496986772,8.520019526,8.541473032,8.562111987,8.58052181,8.600308388,8.617295231,8.633720246,8.649614018,8.665086193,8.678893907,8.691591886,8.704710852,8.715814565,8.727547596,8.736494829,8.745391432,8.753562251,8.760286137,8.766490181,8.771868318,8.775903754,8.781277413,8.78389093,8.785774723,8.78683949,8.786781654,8.785906373,8.784214339,8.78170609,8.777773955,8.773421219,8.767406098,8.760552019,8.753976546,8.745551475,8.73734788,8.728039767,8.716689144,8.706094245,8.694079679,8.680130768,8.666161951,8.651256556,8.635880047,8.619321951,8.601444554,8.583473238,8.565032243,8.544721122,8.524108216,8.502668717,8.479695165,8.456122753,8.431458371,8.406273257,8.378482478,8.35272794,8.324806295,8.294487333,8.264571714,8.234340623,8.203371538,8.170665071,8.137786397,8.104296584,8.069962242,8.033808585,7.997568863,7.960602742,7.923882123,7.884621429,7.845247739,7.804578823,7.762159088,7.721193065,7.676476085,7.633782995,7.589327494,7.544609989,7.49876588,7.451460527,7.403907612,7.356635867,7.308325796,7.259414506,7.208856364,7.158462089,7.106017046,7.05231621,6.999867465,6.947052528,6.89225493,6.838394228,6.782449631,6.72634779,6.67072744,6.614813009,6.556220144,6.499040476,6.43853812,6.379136443,6.320403405,6.260026997,6.200293205,6.138708381,6.077844964,6.017750814,5.956005287,5.894871314,5.829851136,5.767261994,5.704485768,5.640273766,5.577844635,5.515124873,5.4504195,5.387481546,5.323418788,5.257982599,5.193874475
